tipo_cultivo	ubicacion_geografica	tamano_finca	rendimiento_cultivo	uso_fertilizantes	precio_venta(€/kg)
Tomates	Salamanca	24	23	si	14
Tomates	Málaga	35	71	si	8
Tomates	Alicante	76	90	no	96
Tomates	Girona	87	24	no	94
Tomates	Ourense	34	1	no	30
Tomates	Cáceres	83	60	si	49
Tomates	Baleares	36	43	si	61
Tomates	Navarra	78	99	si	24
Tomates	Castellón	59	25	si	40
Tomates	Almería	23	36	no	6
Tomates	Las Palmas	68	39	si	76
Tomates	Ciudad	47	75	si	67
Tomates	Cádiz	78	57	no	94
Tomates	Salamanca	72	70	no	96
Tomates	Palencia	47	81	no	20
Tomates	Pontevedra	1	97	no	4
Tomates	Ourense	30	91	no	50
Tomates	La Coruña	32	75	no	85
Tomates	Albacete	73	60	no	13
Tomates	León	100	69	no	91
Tomates	Teruel	35	3	no	16
Tomates	Huelva	1	78	no	43
Tomates	Málaga	72	1	no	73
Tomates	Teruel	72	63	si	100
Tomates	Ceuta	47	57	si	2
Tomates	Córdoba	49	53	no	67
Tomates	Granada	3	29	si	60
Tomates	Lugo	86	27	no	44
Tomates	Castellón	96	91	si	94
Tomates	Toledo	58	30	si	43
Tomates	Burgos	63	33	no	98
Tomates	Baleares	31	60	no	95
Tomates	Salamanca	86	87	no	6
Tomates	Baleares	58	77	si	42
Tomates	Tarragona	97	18	si	22
Tomates	Las Palmas	93	84	si	13
Tomates	Granada	85	54	si	82
Tomates	Ciudad	98	13	si	74
Tomates	Lleida	77	25	no	2
Tomates	Barcelona	19	85	no	88
Tomates	Castellón	36	7	no	73
Tomates	Asturias	75	98	si	49
Tomates	Murcia	64	48	no	90
Tomates	Palencia	21	74	no	75
Tomates	Cáceres	71	51	si	55
Tomates	La Rioja	20	80	si	74
Tomates	Huelva	70	95	no	22
Tomates	Teruel	8	93	no	53
Tomates	Valencia	34	98	no	46
Tomates	Guipúzcoa	50	26	si	97
Tomates	Tarragona	99	1	no	45
Tomates	Pontevedra	32	45	si	90
Tomates	Ávila	52	63	si	51
Tomates	La Rioja	90	77	no	6
Tomates	Ourense	53	98	si	73
Tomates	Ourense	29	23	no	47
Tomates	Teruel	77	4	si	63
Tomates	Asturias	42	98	si	5
Tomates	Teruel	6	56	no	76
Tomates	Murcia	9	98	no	12
Tomates	Málaga	50	12	no	90
Tomates	Melilla	94	28	no	86
Tomates	Málaga	83	51	no	68
Tomates	Cantabria	5	90	si	8
Tomates	Girona	67	49	no	43
Tomates	Jaén	15	53	no	38
Tomates	Toledo	27	1	no	52
Tomates	Segovia	55	9	no	52
Tomates	Navarra	2	51	no	30
Tomates	Sevilla	22	69	si	68
Tomates	Madrid	38	66	no	32
Tomates	Cantabria	97	65	si	95
Tomates	Castellón	65	59	no	40
Tomates	Ávila	39	72	no	37
Tomates	Baleares	62	60	no	47
Tomates	Segovia	99	52	no	16
Tomates	Alicante	93	89	no	94
Tomates	Asturias	29	58	si	100
Tomates	Cantabria	48	60	no	45
Tomates	Madrid	22	37	si	3
Tomates	Jaén	92	69	si	5
Tomates	La Coruña	72	3	si	43
Tomates	Jaén	50	42	no	29
Tomates	Guadalajara	39	74	no	24
Tomates	Álava	91	100	no	22
Tomates	Baleares	99	49	si	100
Tomates	Palencia	63	15	no	25
Tomates	Barcelona	93	46	si	70
Tomates	Ceuta	74	8	si	49
Tomates	Córdoba	75	58	no	41
Tomates	Tarragona	62	61	si	40
Tomates	Córdoba	6	86	si	69
Tomates	Almería	74	95	si	60
Tomates	Lugo	68	100	no	61
Tomates	León	74	42	si	54
Tomates	Almería	18	94	no	80
Tomates	Girona	70	75	no	25
Tomates	Huelva	45	89	no	54
Tomates	Navarra	71	13	no	61
Tomates	Ourense	26	33	no	27
Tomates	Las Palmas	74	83	si	59
Tomates	Palencia	33	3	no	53
Tomates	Huelva	40	1	si	34
Tomates	Castellón	92	97	si	46
Tomates	Barcelona	57	42	si	67
Tomates	Almería	94	95	no	50
Tomates	Zamora	49	70	no	82
Tomates	Baleares	2	79	no	44
Tomates	Navarra	35	47	no	73
Tomates	Málaga	94	24	si	59
Tomates	Ceuta	42	27	no	42
Tomates	Alicante	44	91	no	46
Tomates	Salamanca	85	39	no	74
Tomates	Murcia	68	96	si	12
Tomates	Salamanca	33	74	no	35
Tomates	Asturias	24	26	no	23
Tomates	Navarra	33	49	si	67
Tomates	Valencia	93	34	no	93
Tomates	Melilla	86	42	si	19
Tomates	Santa Cruz de Tenerife	26	32	no	3
Tomates	Cáceres	33	15	si	71
Tomates	Jaén	4	2	si	24
Tomates	Cantabria	8	82	no	65
Tomates	La Rioja	3	84	si	92
Tomates	Palencia	32	21	si	10
Tomates	Santa Cruz de Tenerife	58	48	si	48
Tomates	Las Palmas	95	81	si	26
Tomates	Toledo	62	68	no	85
Tomates	Albacete	64	68	no	72
Tomates	La Rioja	26	79	no	99
Tomates	Jaén	39	3	si	14
Tomates	Badajoz	19	81	si	38
Tomates	Almería	80	29	si	59
Tomates	Zaragoza	47	98	no	60
Tomates	Toledo	66	46	no	80
Tomates	Lugo	10	82	si	73
Tomates	Lleida	6	25	no	92
Tomates	La Coruña	82	45	no	38
Tomates	Badajoz	79	72	si	81
Tomates	Soria	29	83	no	1
Tomates	Pontevedra	27	30	no	46
Tomates	Guadalajara	16	4	no	87
Tomates	Santa Cruz de Tenerife	66	28	no	40
Tomates	Ciudad	67	32	no	15
Tomates	Cuenca	95	81	no	33
Tomates	Alicante	59	97	no	54
Tomates	Cáceres	63	71	si	31
Tomates	Santa Cruz de Tenerife	67	43	no	92
Tomates	Zamora	44	90	si	68
Tomates	Barcelona	47	93	si	97
Tomates	Santa Cruz de Tenerife	18	84	no	11
Tomates	Guadalajara	12	36	si	2
Tomates	Asturias	8	45	si	53
Tomates	Albacete	61	30	si	81
Tomates	Cantabria	44	48	si	91
Tomates	Valencia	83	49	si	58
Tomates	Ourense	59	77	no	8
Tomates	Toledo	37	22	si	32
Tomates	Burgos	26	44	no	6
Tomates	Huesca	53	15	si	75
Tomates	Huesca	60	71	no	13
Tomates	Segovia	5	100	no	48
Tomates	Segovia	65	18	no	87
Tomates	La Rioja	14	93	si	74
Tomates	Badajoz	88	90	si	24
Tomates	Palencia	53	39	no	93
Tomates	Lleida	8	26	no	60
Tomates	Ávila	18	65	no	74
Tomates	Cuenca	21	78	si	100
Tomates	Guadalajara	39	20	no	100
Tomates	Soria	70	91	no	95
Tomates	Ceuta	83	63	si	58
Tomates	Toledo	33	99	no	4
Tomates	Asturias	22	86	no	12
Tomates	Cantabria	84	54	no	19
Tomates	Teruel	96	94	no	95
Tomates	La Coruña	26	38	no	82
Tomates	Albacete	9	60	no	27
Tomates	Las Palmas	5	12	no	69
Tomates	Málaga	28	48	no	29
Tomates	Asturias	25	48	no	50
Tomates	Ciudad	67	97	si	66
Tomates	Soria	50	55	no	79
Tomates	León	65	71	si	35
Tomates	Huesca	27	11	no	80
Tomates	Asturias	33	26	si	7
Tomates	Melilla	45	93	no	23
Tomates	Cuenca	100	3	si	65
Tomates	Álava	52	12	si	29
Tomates	Valencia	94	60	si	22
Tomates	Burgos	19	43	si	50
Tomates	Huelva	41	51	si	57
Tomates	Barcelona	89	96	no	44
Tomates	Pontevedra	7	99	si	58
Tomates	Ciudad	16	2	no	64
Tomates	Ciudad	79	17	si	85
Tomates	Teruel	93	90	si	50
Tomates	Toledo	71	84	no	99
Tomates	Ciudad	92	12	no	79
Tomates	Ciudad	78	25	no	11
Tomates	Almería	22	72	no	67
Tomates	Las Palmas	97	60	si	9
Tomates	Toledo	80	36	no	20
Tomates	Pontevedra	77	44	no	71
Tomates	Málaga	62	41	no	100
Tomates	Cádiz	58	54	si	53
Tomates	Pontevedra	97	82	si	26
Tomates	Burgos	32	87	no	66
Tomates	Cádiz	99	30	no	87
Tomates	Guadalajara	25	66	no	77
Tomates	Cantabria	48	33	no	92
Tomates	Castellón	7	61	no	40
Tomates	Santa Cruz de Tenerife	20	56	no	53
Tomates	Cádiz	53	79	si	60
Tomates	Soria	40	98	no	17
Tomates	Baleares	52	26	si	99
Tomates	Santa Cruz de Tenerife	36	95	si	39
Tomates	Cádiz	3	61	no	12
Tomates	Cáceres	87	69	si	56
Tomates	Zamora	1	69	si	37
Tomates	Guadalajara	84	95	no	97
Tomates	Ciudad	34	45	no	21
Tomates	Santa Cruz de Tenerife	75	30	si	100
Tomates	Santa Cruz de Tenerife	86	64	no	58
Tomates	Almería	91	48	si	43
Tomates	Castellón	80	98	si	20
Tomates	Vizcaya	90	8	si	67
Tomates	Soria	16	84	si	21
Tomates	Madrid	77	23	si	38
Tomates	Cantabria	45	65	si	80
Tomates	Alicante	44	78	si	3
Tomates	Girona	33	62	si	24
Tomates	León	96	14	si	60
Tomates	Girona	18	39	no	11
Tomates	Huelva	44	50	si	22
Tomates	Ourense	49	6	no	8
Tomates	Guipúzcoa	27	56	no	82
Tomates	Cáceres	60	100	si	41
Tomates	Almería	1	30	no	61
Tomates	Guipúzcoa	84	32	no	92
Tomates	Ourense	39	49	no	20
Tomates	Navarra	100	90	no	3
Tomates	Granada	65	13	si	70
Tomates	Cáceres	43	91	no	75
Tomates	Las Palmas	59	94	si	86
Tomates	Lleida	6	30	si	65
Tomates	Toledo	99	63	no	11
Tomates	Pontevedra	85	24	no	87
Tomates	Ourense	83	73	si	94
Tomates	Valencia	93	19	no	98
Tomates	Ourense	71	50	si	17
Tomates	Lugo	32	53	no	88
Tomates	Teruel	95	79	si	23
Tomates	Cáceres	66	73	no	22
Tomates	Asturias	36	30	si	86
Tomates	Teruel	59	24	no	87
Tomates	Alicante	94	27	si	35
Tomates	Navarra	7	47	si	88
Tomates	Melilla	27	89	si	46
Tomates	Cantabria	31	22	si	98
Tomates	Huelva	75	59	no	38
Tomates	Zamora	8	96	si	69
Tomates	Las Palmas	48	59	si	54
Tomates	La Coruña	22	25	no	5
Tomates	Tarragona	17	81	no	64
Tomates	León	39	10	si	74
Tomates	Jaén	95	43	no	86
Tomates	Barcelona	53	59	no	88
Tomates	Ciudad	85	40	si	91
Tomates	Cáceres	3	46	no	71
Tomates	Segovia	28	69	no	25
Tomates	Badajoz	13	91	si	16
Tomates	La Rioja	34	77	si	18
Tomates	Pontevedra	30	46	no	77
Tomates	Huelva	58	48	si	85
Tomates	Ciudad	48	65	si	83
Tomates	Castellón	23	79	no	13
Tomates	Pontevedra	10	14	no	44
Tomates	Murcia	11	53	si	80
Tomates	Navarra	64	35	si	84
Tomates	Salamanca	95	16	no	5
Tomates	León	90	91	no	81
Tomates	La Rioja	12	35	no	3
Tomates	Guipúzcoa	91	70	no	35
Tomates	Cantabria	78	58	si	64
Tomates	Asturias	36	32	no	45
Tomates	Ávila	79	42	no	18
Tomates	Murcia	85	73	si	64
Tomates	Guipúzcoa	28	82	si	28
Tomates	Lleida	19	61	no	90
Tomates	Albacete	27	19	si	99
Tomates	Sevilla	30	25	no	38
Tomates	Málaga	98	54	si	40
Tomates	Jaén	11	21	si	50
Tomates	Ávila	2	90	si	18
Tomates	Girona	54	26	no	14
Tomates	Segovia	69	21	si	46
Tomates	Ourense	81	40	no	25
Tomates	Jaén	22	97	no	59
Tomates	La Rioja	81	34	si	77
Tomates	Barcelona	17	22	no	6
Tomates	Granada	75	97	si	52
Tomates	Murcia	68	4	no	24
Tomates	Vizcaya	66	2	no	38
Tomates	Lugo	3	11	no	70
Tomates	Cuenca	63	57	si	92
Tomates	Álava	64	7	no	85
Tomates	Burgos	16	14	si	81
Tomates	Barcelona	7	53	no	32
Tomates	Huesca	24	11	si	17
Tomates	Pontevedra	38	30	si	99
Tomates	Cantabria	1	1	no	14
Tomates	Castellón	27	8	si	37
Tomates	Guadalajara	74	46	si	26
Tomates	Zaragoza	74	65	si	33
Tomates	Guadalajara	91	60	si	73
Tomates	Huesca	45	72	si	7
Tomates	Tarragona	93	85	si	17
Tomates	Valladolid	80	62	si	40
Tomates	Baleares	31	64	si	7
Tomates	Cantabria	41	54	no	49
Tomates	León	19	72	si	4
Tomates	Santa Cruz de Tenerife	4	63	si	46
Tomates	Soria	17	8	si	5
Tomates	Asturias	72	61	no	59
Tomates	Guadalajara	65	74	si	82
Tomates	León	57	99	si	2
Tomates	Soria	72	81	si	31
Tomates	Albacete	90	94	si	5
Tomates	Girona	93	47	si	8
Tomates	Guipúzcoa	100	60	si	66
Tomates	Guadalajara	35	47	si	76
Tomates	Albacete	57	7	no	94
Tomates	Sevilla	27	17	si	78
Tomates	Navarra	15	46	no	18
Tomates	Teruel	33	81	si	45
Tomates	Zamora	60	41	si	23
Tomates	Las Palmas	92	26	si	12
Tomates	Lugo	65	88	no	12
Tomates	Pontevedra	4	20	no	64
Tomates	Cádiz	88	96	no	67
Tomates	Ciudad	70	56	no	4
Tomates	Sevilla	89	83	si	29
Tomates	Albacete	47	28	si	89
Tomates	Almería	72	89	si	33
Tomates	Guipúzcoa	39	29	no	1
Tomates	Ourense	75	33	no	43
Tomates	La Rioja	42	33	si	14
Tomates	Valladolid	44	62	no	24
Tomates	Badajoz	9	17	no	55
Tomates	Baleares	65	64	no	71
Tomates	Ceuta	95	16	si	86
Tomates	Salamanca	90	93	si	21
Tomates	Pontevedra	12	83	no	67
Tomates	Zaragoza	52	2	si	30
Tomates	Zaragoza	62	55	no	33
Tomates	Palencia	95	68	si	83
Tomates	Jaén	19	81	no	15
Tomates	Asturias	27	47	no	18
Tomates	Baleares	11	62	si	43
Tomates	Madrid	12	52	si	90
Tomates	Badajoz	46	72	no	82
Tomates	Sevilla	39	34	si	6
Tomates	Guadalajara	15	42	no	52
Tomates	Ávila	23	46	si	71
Tomates	Zamora	41	9	no	94
Tomates	La Coruña	83	82	si	71
Tomates	Valladolid	63	28	no	37
Tomates	Valencia	61	49	si	4
Tomates	Pontevedra	7	31	no	68
Tomates	Vizcaya	60	37	si	27
Tomates	Baleares	59	96	no	22
Tomates	Cuenca	9	41	no	68
Tomates	Navarra	11	36	si	12
Tomates	Albacete	6	39	si	93
Tomates	Jaén	38	63	si	72
Tomates	Valladolid	23	41	si	13
Tomates	Madrid	28	78	no	53
Tomates	Albacete	85	96	si	31
Tomates	Valencia	62	97	no	67
Tomates	Santa Cruz de Tenerife	42	31	no	8
Tomates	Teruel	73	89	si	82
Tomates	Vizcaya	97	43	si	95
Tomates	Sevilla	69	70	no	65
Tomates	Valladolid	91	3	si	71
Tomates	Pontevedra	55	3	no	4
Tomates	Ceuta	6	43	si	83
Tomates	Madrid	79	86	no	34
Tomates	Vizcaya	63	96	no	56
Tomates	Madrid	52	53	si	40
Tomates	Huelva	46	77	si	85
Tomates	Ceuta	8	16	si	45
Tomates	Huesca	69	94	no	50
Tomates	León	63	4	si	81
Tomates	Albacete	94	75	no	40
Tomates	La Rioja	8	7	no	20
Tomates	Vizcaya	63	44	si	77
Tomates	Ourense	74	6	si	71
Tomates	Murcia	19	84	no	54
Tomates	Burgos	52	80	no	91
Tomates	Ceuta	54	3	si	99
Tomates	Toledo	43	94	no	16
Tomates	Murcia	34	81	no	63
Tomates	Girona	56	88	no	17
Tomates	Guadalajara	43	15	no	94
Tomates	Burgos	38	77	no	52
Tomates	Valencia	26	27	no	43
Tomates	Salamanca	5	2	si	90
Tomates	Jaén	70	56	si	58
Tomates	Vizcaya	4	54	si	57
Tomates	Valladolid	66	65	no	59
Tomates	Las Palmas	80	2	si	41
Tomates	Burgos	53	98	no	96
Tomates	Baleares	88	89	si	16
Tomates	Málaga	15	20	si	86
Tomates	Ciudad	15	15	si	18
Tomates	Cantabria	70	40	no	74
Tomates	Salamanca	76	35	si	26
Tomates	Tarragona	43	90	si	60
Tomates	Asturias	61	59	no	5
Tomates	Asturias	28	95	no	95
Tomates	Baleares	91	58	si	88
Tomates	Baleares	27	12	no	4
Tomates	Huesca	88	38	si	5
Tomates	Guadalajara	30	27	no	75
Tomates	Salamanca	89	45	si	29
Tomates	Pontevedra	76	79	si	38
Tomates	Huelva	48	95	no	30
Tomates	Soria	95	91	no	49
Tomates	Toledo	20	92	no	83
Tomates	Huesca	61	37	si	70
Tomates	Santa Cruz de Tenerife	46	96	si	69
Tomates	Valladolid	46	54	no	18
Tomates	Teruel	3	76	no	100
Tomates	Teruel	79	56	si	67
Tomates	Burgos	7	86	no	61
Tomates	Ourense	82	52	si	69
Tomates	Baleares	7	2	si	88
Tomates	Valencia	17	74	no	36
Tomates	Toledo	85	19	no	43
Tomates	Castellón	36	45	si	5
Tomates	Málaga	70	61	no	74
Tomates	Pontevedra	10	62	si	85
Tomates	Lleida	77	32	no	72
Tomates	La Coruña	74	85	no	6
Tomates	Guipúzcoa	17	67	si	8
Tomates	Ciudad	30	70	no	63
Tomates	Huelva	13	43	si	58
Tomates	Ávila	16	82	no	86
Tomates	Lugo	38	97	si	58
Tomates	Pontevedra	66	34	si	89
Tomates	Valencia	10	6	si	40
Tomates	Toledo	62	31	no	67
Tomates	Huesca	95	49	si	55
Tomates	Asturias	75	30	no	39
Tomates	Girona	19	21	no	46
Tomates	Burgos	48	88	no	15
Tomates	Huesca	49	24	si	52
Tomates	Salamanca	94	20	si	47
Tomates	Córdoba	61	42	si	92
Tomates	Sevilla	9	90	si	25
Tomates	Madrid	77	46	no	62
Tomates	Ávila	14	90	si	13
Tomates	La Rioja	28	25	no	25
Tomates	Ceuta	83	24	si	49
Tomates	Almería	72	46	no	9
Tomates	Las Palmas	86	2	no	53
Tomates	Guadalajara	43	93	no	48
Tomates	Las Palmas	89	44	si	87
Tomates	Salamanca	93	70	no	82
Tomates	Ciudad	16	40	si	33
Tomates	Cantabria	59	75	si	36
Tomates	Ourense	62	40	si	14
Tomates	Ávila	25	34	si	94
Tomates	Palencia	82	38	si	73
Tomates	Melilla	83	70	no	61
Tomates	Barcelona	54	14	no	53
Tomates	Almería	100	31	no	42
Tomates	La Coruña	95	89	no	4
Tomates	Toledo	73	5	si	48
Tomates	Ciudad	87	20	no	61
Tomates	Vizcaya	72	36	si	4
Tomates	Navarra	18	11	no	83
Tomates	Guipúzcoa	52	26	si	34
Tomates	Segovia	36	56	si	82
Tomates	Cádiz	76	97	si	33
Tomates	Toledo	42	98	no	40
Tomates	Badajoz	44	60	si	17
Tomates	Lugo	69	32	no	9
Tomates	Guadalajara	90	41	si	4
Tomates	Tarragona	61	93	no	87
Tomates	Ciudad	45	12	no	14
Tomates	Badajoz	20	68	si	63
Tomates	Madrid	58	32	si	82
Tomates	Zaragoza	80	23	no	3
Tomates	Sevilla	90	97	si	59
Tomates	Huesca	100	78	no	9
Tomates	Badajoz	27	60	si	3
Tomates	Álava	19	64	si	10
Tomates	Las Palmas	97	80	si	23
Tomates	Huelva	48	78	no	95
Tomates	Valladolid	93	32	no	20
Tomates	Cáceres	38	38	no	66
Tomates	Albacete	44	53	si	80
Tomates	Guipúzcoa	29	42	no	10
Tomates	Burgos	42	67	si	45
Tomates	Albacete	35	79	no	42
Tomates	Ávila	41	14	no	6
Tomates	Melilla	84	63	si	47
Tomates	Vizcaya	36	52	no	76
Tomates	Badajoz	82	20	no	35
Tomates	Segovia	100	47	no	63
Tomates	Málaga	23	29	no	25
Tomates	Vizcaya	78	4	si	15
Tomates	Jaén	72	30	no	12
Tomates	Madrid	30	1	no	23
Tomates	Zaragoza	97	43	si	91
Tomates	Alicante	100	84	si	41
Tomates	Alicante	22	33	si	50
Tomates	Burgos	75	35	no	19
Tomates	Cádiz	36	89	si	98
Tomates	Álava	31	97	no	75
Tomates	Almería	74	27	si	80
Tomates	Cáceres	93	25	si	61
Tomates	Murcia	48	76	no	86
Tomates	Asturias	56	64	no	78
Tomates	La Coruña	80	18	no	88
Tomates	Alicante	50	35	si	98
Tomates	Castellón	8	77	no	39
Tomates	Salamanca	44	25	si	19
Tomates	Ourense	75	54	si	9
Tomates	Cádiz	91	57	no	91
Tomates	Navarra	41	2	no	8
Tomates	Huelva	48	7	no	17
Tomates	Vizcaya	13	35	no	42
Tomates	León	19	43	si	19
Tomates	Sevilla	100	7	si	35
Tomates	Córdoba	94	5	no	29
Tomates	Zamora	12	81	no	16
Tomates	Ourense	27	19	si	44
Tomates	Cuenca	76	98	si	89
Tomates	Álava	81	26	si	14
Tomates	Toledo	11	79	si	74
Tomates	Álava	69	14	no	60
Tomates	Ávila	52	30	no	88
Tomates	Santa Cruz de Tenerife	65	60	no	39
Tomates	Málaga	7	75	no	80
Tomates	Lugo	30	79	si	93
Tomates	Granada	35	6	no	12
Tomates	Madrid	67	21	si	82
Tomates	Vizcaya	69	6	no	88
Tomates	Córdoba	46	65	si	29
Tomates	Cantabria	74	27	si	17
Tomates	Barcelona	65	27	no	68
Tomates	Melilla	39	32	si	63
Tomates	Huelva	88	13	no	14
Tomates	Ourense	81	78	no	91
Tomates	Melilla	98	30	si	5
Tomates	Soria	92	40	no	45
Tomates	Albacete	3	16	si	34
Tomates	Melilla	78	86	no	33
Tomates	Asturias	29	39	no	73
Tomates	La Coruña	81	68	si	14
Tomates	Teruel	7	85	si	83
Tomates	Segovia	73	18	si	57
Tomates	Guipúzcoa	16	45	no	8
Tomates	Asturias	36	72	no	34
Tomates	Badajoz	68	72	no	45
Tomates	Huesca	50	71	si	89
Tomates	Sevilla	96	56	no	63
Tomates	Zamora	64	65	no	78
Tomates	Cádiz	17	19	si	71
Tomates	Huesca	76	54	si	84
Tomates	Valladolid	40	41	no	82
Tomates	Madrid	65	37	no	23
Tomates	Córdoba	15	5	si	33
Tomates	Soria	8	4	si	5
Tomates	Alicante	57	48	si	2
Tomates	Cuenca	90	50	si	21
Tomates	Zaragoza	36	11	no	10
Tomates	Cáceres	31	62	no	63
Tomates	Baleares	52	24	no	73
Tomates	Cantabria	46	82	no	6
Tomates	Cantabria	67	35	si	13
Tomates	Valladolid	34	11	no	68
Tomates	Valladolid	51	100	si	71
Tomates	Albacete	84	96	no	4
Tomates	Valencia	70	21	si	99
Tomates	Ávila	80	91	no	30
Tomates	Huesca	36	38	si	60
Tomates	Huesca	12	96	si	78
Tomates	Huesca	16	64	no	13
Tomates	Soria	86	45	no	16
Tomates	Cáceres	39	31	si	93
Tomates	Murcia	16	91	no	82
Tomates	Cádiz	45	76	no	54
Tomates	Álava	91	83	si	60
Tomates	Alicante	83	40	si	22
Tomates	Álava	29	27	si	11
Tomates	Lugo	68	83	si	74
Tomates	Ourense	49	55	si	84
Tomates	Cantabria	75	93	no	71
Tomates	Álava	79	74	no	59
Tomates	Huelva	85	98	no	12
Tomates	Murcia	8	41	si	13
Tomates	Santa Cruz de Tenerife	46	33	si	9
Tomates	Alicante	79	87	no	91
Tomates	Las Palmas	23	93	no	33
Tomates	Málaga	21	32	si	29
Tomates	Vizcaya	71	26	no	18
Tomates	La Coruña	53	3	si	69
Tomates	Málaga	33	36	si	20
Tomates	Girona	96	58	si	13
Tomates	Asturias	73	27	si	5
Tomates	Badajoz	6	30	si	59
Tomates	León	98	33	si	36
Tomates	Barcelona	48	89	no	5
Tomates	Huesca	28	72	no	100
Tomates	Cuenca	88	89	si	14
Tomates	Santa Cruz de Tenerife	12	40	no	67
Tomates	Lleida	73	63	si	39
Tomates	Melilla	77	47	si	30
Tomates	Las Palmas	54	65	no	35
Tomates	Segovia	30	1	no	25
Tomates	Guipúzcoa	64	33	si	74
Tomates	Soria	23	54	no	6
Tomates	Soria	68	3	si	47
Tomates	Cantabria	10	49	si	75
Tomates	Málaga	26	36	no	99
Tomates	Las Palmas	91	26	si	7
Tomates	Palencia	42	2	no	51
Tomates	Pontevedra	32	85	no	90
Tomates	Ceuta	78	79	no	72
Tomates	Ávila	95	42	no	50
Tomates	Palencia	59	47	si	12
Tomates	Zaragoza	58	84	no	26
Tomates	Salamanca	71	63	no	67
Tomates	Las Palmas	10	77	si	59
Tomates	Ceuta	16	89	no	42
Tomates	Palencia	82	52	no	26
Tomates	Burgos	12	26	si	60
Tomates	Ciudad	21	69	no	11
Tomates	Cádiz	59	12	si	81
Tomates	Santa Cruz de Tenerife	36	68	si	86
Tomates	Valencia	98	98	si	24
Tomates	Pontevedra	8	31	no	59
Tomates	Soria	63	36	si	93
Tomates	Lugo	97	57	no	79
Tomates	Granada	72	67	si	80
Tomates	Cádiz	36	16	no	46
Tomates	Las Palmas	98	76	si	53
Tomates	Salamanca	23	51	si	92
Tomates	Córdoba	66	43	si	85
Tomates	Palencia	83	59	no	43
Tomates	Salamanca	52	11	si	91
Tomates	Teruel	32	15	no	32
Tomates	Lugo	64	2	no	21
Tomates	Madrid	69	14	si	52
Tomates	Pontevedra	30	90	no	48
Tomates	Granada	66	6	si	2
Tomates	Baleares	24	94	no	99
Tomates	Zaragoza	34	5	no	54
Tomates	Asturias	55	68	no	26
Tomates	Granada	15	10	no	52
Tomates	Huelva	30	37	no	1
Tomates	Palencia	41	94	si	13
Tomates	Jaén	68	85	si	81
Tomates	Álava	48	39	no	24
Tomates	Cuenca	78	90	si	69
Tomates	Granada	4	15	si	56
Tomates	Ourense	7	50	no	9
Tomates	Navarra	28	71	no	20
Tomates	Lugo	28	3	no	82
Tomates	Lugo	32	39	no	23
Tomates	Cáceres	22	73	si	44
Tomates	Granada	6	58	si	81
Tomates	Ourense	7	93	si	55
Tomates	Lleida	89	79	no	25
Tomates	Guadalajara	79	38	no	71
Tomates	Vizcaya	55	41	si	18
Tomates	Vizcaya	13	52	no	31
Tomates	Teruel	79	54	si	79
Tomates	Granada	24	89	si	60
Tomates	La Rioja	85	46	no	14
Tomates	Melilla	68	65	no	58
Tomates	Ávila	2	18	si	49
Tomates	Zamora	37	19	no	64
Tomates	León	49	46	no	46
Tomates	La Coruña	10	85	no	98
Tomates	Lugo	9	83	si	31
Tomates	Huelva	97	36	si	73
Tomates	Segovia	92	87	no	10
Tomates	Murcia	2	25	no	22
Tomates	Toledo	98	12	no	82
Tomates	Huesca	11	76	si	11
Tomates	Pontevedra	72	57	si	68
Tomates	Cáceres	83	1	si	39
Tomates	Sevilla	42	22	no	31
Tomates	Ourense	96	52	no	13
Tomates	Jaén	75	68	si	8
Tomates	Tarragona	99	11	no	30
Tomates	Valencia	79	93	no	66
Tomates	Albacete	18	49	si	88
Tomates	Burgos	81	81	no	37
Tomates	Tarragona	6	3	si	30
Tomates	Las Palmas	8	43	si	44
Tomates	Guipúzcoa	60	87	si	72
Tomates	Toledo	76	43	no	44
Tomates	Salamanca	17	20	no	41
Tomates	La Rioja	41	14	no	49
Tomates	Valladolid	68	48	si	93
Tomates	La Coruña	27	88	si	43
Tomates	Ourense	40	12	si	31
Tomates	Ceuta	2	31	si	92
Tomates	Álava	95	42	no	75
Tomates	Palencia	19	92	si	64
Tomates	Palencia	43	69	si	36
Tomates	Málaga	8	92	si	95
Tomates	Asturias	27	63	si	21
Tomates	Barcelona	72	77	si	4
Tomates	Vizcaya	79	39	si	79
Tomates	Salamanca	16	17	no	12
Tomates	La Rioja	9	21	si	66
Tomates	Tarragona	32	20	si	38
Tomates	Santa Cruz de Tenerife	78	76	si	94
Tomates	Guadalajara	92	56	no	38
Tomates	Lleida	58	50	si	11
Tomates	Navarra	100	15	si	7
Tomates	Ávila	54	48	si	46
Tomates	Pontevedra	49	85	no	27
Tomates	Teruel	94	51	no	28
Tomates	Madrid	84	65	no	48
Tomates	Jaén	29	3	no	94
Tomates	Salamanca	49	55	no	37
Tomates	Girona	36	29	no	47
Tomates	Valladolid	60	61	si	64
Tomates	Las Palmas	38	10	no	43
Tomates	Tarragona	69	98	si	36
Tomates	Vizcaya	74	36	si	44
Tomates	León	58	95	no	14
Tomates	Guipúzcoa	4	2	si	95
Tomates	Guipúzcoa	7	82	no	2
Tomates	Almería	10	12	no	44
Tomates	Guadalajara	89	69	si	95
Tomates	Ciudad	90	50	si	47
Tomates	Vizcaya	35	90	si	46
Tomates	Melilla	10	91	no	31
